"","bgc","ss_nospace","sppsplit","feasible","spp","newfeas","mod","outrange"
"3047","ESSFdmp_ID","ESSFdmp_ID/Ro","X",NA,"X",NA,"",FALSE
"3048","ESSFdv1","ESSFdv1/01","Bl",1,"Bl",1,"C4",FALSE
"3049","ESSFdv1","ESSFdv1/01","Pa",2,"Pa",2,"C4",FALSE
"3050","ESSFdv1","ESSFdv1/01","Pli",1,"Pl",1,"C4",FALSE
"3051","ESSFdv1","ESSFdv1/01","Se",1,"Sx",1,"C4",FALSE
"3052","ESSFdv1","ESSFdv1/02","At",3,"At",3,"",FALSE
"3053","ESSFdv1","ESSFdv1/02","Bl",2,"Bl",2,"",FALSE
"3054","ESSFdv1","ESSFdv1/02","Pa",2,"Pa",2,"",FALSE
"3055","ESSFdv1","ESSFdv1/02","Pli",3,"Pl",3,"WHM",FALSE
"3056","ESSFdv1","ESSFdv1/02","Se",3,"Sx",3,"",FALSE
"3057","ESSFdv1","ESSFdv1/03","Bl",2,"Bl",2,"B2",FALSE
"3058","ESSFdv1","ESSFdv1/03","Fdi",2,"Fd",2,"B2",FALSE
"3059","ESSFdv1","ESSFdv1/03","Lw",3,"Lw",3,"B2",TRUE
"3060","ESSFdv1","ESSFdv1/03","Pa",2,"Pa",2,"B2",FALSE
"3061","ESSFdv1","ESSFdv1/03","Pli",1,"Pl",1,"B2",FALSE
"3062","ESSFdv1","ESSFdv1/03","Se",3,"Sx",3,"B2",FALSE
"3063","ESSFdv1","ESSFdv1/04","Bl",2,"Bl",2,"",FALSE
"3064","ESSFdv1","ESSFdv1/04","Fdi",3,"Fd",3,"",FALSE
"3065","ESSFdv1","ESSFdv1/04","Lw",3,"Lw",3,"",TRUE
"3066","ESSFdv1","ESSFdv1/04","Pa",2,"Pa",2,"",FALSE
"3067","ESSFdv1","ESSFdv1/04","Pli",1,"Pl",1,"",FALSE
"3068","ESSFdv1","ESSFdv1/04","Se",1,"Sx",1,"",FALSE
"3069","ESSFdv1","ESSFdv1/05","Bl",1,"Bl",1,"D6",FALSE
"3070","ESSFdv1","ESSFdv1/05","Pa",2,"Pa",2,"D6",FALSE
"3071","ESSFdv1","ESSFdv1/05","Pli",2,"Pl",2,"D6",FALSE
"3072","ESSFdv1","ESSFdv1/05","Se",1,"Sx",1,"D6",FALSE
"3073","ESSFdv1","ESSFdv1/06","Bl",1,"Bl",1,"",FALSE
"3074","ESSFdv1","ESSFdv1/06","Pa",2,"Pa",2,"",FALSE
"3075","ESSFdv1","ESSFdv1/06","Pli",2,"Pl",2,"",FALSE
"3076","ESSFdv1","ESSFdv1/06","Se",1,"Sx",1,"",FALSE
"3077","ESSFdv2","ESSFdv2/01","Bl",1,"Bl",1,"C4",FALSE
"3078","ESSFdv2","ESSFdv2/01","Pa",2,"Pa",2,"C4",FALSE
"3079","ESSFdv2","ESSFdv2/01","Pli",1,"Pl",1,"C4",FALSE
"3080","ESSFdv2","ESSFdv2/01","Se",1,"Sx",1,"C4",FALSE
"3081","ESSFdv2","ESSFdv2/02","At",3,"At",3,"",FALSE
"3082","ESSFdv2","ESSFdv2/02","Bl",2,"Bl",2,"",FALSE
"3083","ESSFdv2","ESSFdv2/02","Pa",2,"Pa",2,"",FALSE
"3084","ESSFdv2","ESSFdv2/02","Pli",3,"Pl",3,"WHM",FALSE
"3085","ESSFdv2","ESSFdv2/02","Se",3,"Sx",3,"",FALSE
"3086","ESSFdv2","ESSFdv2/03","Bl",2,"Bl",2,"B2",FALSE
"3087","ESSFdv2","ESSFdv2/03","Pa",2,"Pa",2,"B2",FALSE
"3088","ESSFdv2","ESSFdv2/03","Pli",1,"Pl",1,"B2",FALSE
"3089","ESSFdv2","ESSFdv2/03","Se",3,"Sx",3,"B2",FALSE
"3090","ESSFdv2","ESSFdv2/04","Bl",2,"Bl",2,"",FALSE
"3091","ESSFdv2","ESSFdv2/04","Pa",2,"Pa",2,"",FALSE
"3092","ESSFdv2","ESSFdv2/04","Pli",1,"Pl",1,"",FALSE
"3093","ESSFdv2","ESSFdv2/04","Se",1,"Sx",1,"",FALSE
"3094","ESSFdv2","ESSFdv2/05","Bl",1,"Bl",1,"D6",FALSE
"3095","ESSFdv2","ESSFdv2/05","Pa",2,"Pa",2,"D6",FALSE
"3096","ESSFdv2","ESSFdv2/05","Pli",2,"Pl",2,"D6",FALSE
"3097","ESSFdv2","ESSFdv2/05","Se",1,"Sx",1,"D6",FALSE
"3098","ESSFdv2","ESSFdv2/06","Bl",1,"Bl",1,"",FALSE
"3099","ESSFdv2","ESSFdv2/06","Pa",2,"Pa",2,"",FALSE
"3100","ESSFdv2","ESSFdv2/06","Pli",2,"Pl",2,"",FALSE
"3101","ESSFdv2","ESSFdv2/06","Se",1,"Sx",1,"",FALSE
"3102","ESSFdvp","ESSFdvp/00","Bl",3,"Bl",3,"C4",FALSE
"3103","ESSFdvw","ESSFdvw/01","Bl",2,"Bl",2,"C4",FALSE
"3104","ESSFdvw","ESSFdvw/01","Pa",2,"Pa",2,"C4",FALSE
"3105","ESSFdvw","ESSFdvw/01","Pli",3,"Pl",3,"C4",FALSE
"3106","ESSFdvw","ESSFdvw/01","Se",2,"Sx",2,"C4",FALSE
"3107","ESSFdvw","ESSFdvw/02","At",3,"At",3,"",FALSE
"3108","ESSFdvw","ESSFdvw/02","Bl",3,"Bl",3,"",FALSE
"3109","ESSFdvw","ESSFdvw/02","Hm",2,"Hm",2,"",FALSE
"3110","ESSFdvw","ESSFdvw/02","Pa",2,"Pa",2,"",FALSE
"3111","ESSFdvw","ESSFdvw/02","Pli",2,"Pl",2,"",FALSE
"3112","ESSFdvw","ESSFdvw/02","Se",3,"Sx",3,"",FALSE
"3113","ESSFdvw","ESSFdvw/03","Bl",3,"Bl",3,"B2",FALSE
"3114","ESSFdvw","ESSFdvw/03","Pa",2,"Pa",2,"B2",FALSE
"3115","ESSFdvw","ESSFdvw/03","Pli",2,"Pl",2,"B2",FALSE
"3116","ESSFdvw","ESSFdvw/03","Se",3,"Sx",3,"B2",FALSE
"3117","ESSFdvw","ESSFdvw/04","Bl",3,"Bl",3,"",FALSE
"3118","ESSFdvw","ESSFdvw/04","Fdi",5,"Fd",5,"",FALSE
"3119","ESSFdvw","ESSFdvw/04","Pa",2,"Pa",2,"",FALSE
"3120","ESSFdvw","ESSFdvw/04","Pli",2,"Pl",2,"",FALSE
"3121","ESSFdvw","ESSFdvw/04","Se",2,"Sx",2,"",FALSE
"3122","ESSFdvw","ESSFdvw/05","Bl",2,"Bl",2,"D6",FALSE
"3123","ESSFdvw","ESSFdvw/05","Se",2,"Sx",2,"D6",FALSE
"3124","ESSFdvw","ESSFdvw/06","Bl",2,"Bl",2,"",FALSE
"3125","ESSFdvw","ESSFdvw/06","Pa",3,"Pa",3,"",FALSE
"3126","ESSFdvw","ESSFdvw/06","Pli",1,"Pl",1,"",FALSE
"3127","ESSFdvw","ESSFdvw/06","Se",2,"Sx",2,"",FALSE
"3128","ESSFmc","ESSFmc/01","Bl",1,"Bl",1,"C4",FALSE
"3129","ESSFmc","ESSFmc/01","Pli",2,"Pl",2,"C4",FALSE
"3130","ESSFmc","ESSFmc/01","Sxw",1,"Sx",1,"C4",FALSE
"3131","ESSFmc","ESSFmc/01a","Bl",1,"Bl",1,"C4",FALSE
"3132","ESSFmc","ESSFmc/01a","Pli",2,"Pl",2,"C4",FALSE
"3133","ESSFmc","ESSFmc/01a","Sxw",1,"Sx",1,"C4",FALSE
"3134","ESSFmc","ESSFmc/01b","Bl",1,"Bl",1,"C4",FALSE
"3135","ESSFmc","ESSFmc/01b","Pli",2,"Pl",2,"C4",FALSE
"3136","ESSFmc","ESSFmc/01b","Sxw",1,"Sx",1,"C4",FALSE
"3137","ESSFmc","ESSFmc/02","Bl",3,"Bl",3,"WHM",FALSE
"3138","ESSFmc","ESSFmc/02","Pli",3,"Pl",3,"WHM",FALSE
"3139","ESSFmc","ESSFmc/02","Sxw",3,"Sx",3,"WHM",FALSE
"3140","ESSFmc","ESSFmc/03","Bl",3,"Bl",3,"B2",FALSE
"3141","ESSFmc","ESSFmc/03","Pli",2,"Pl",2,"B2",FALSE
"3142","ESSFmc","ESSFmc/03","Sxw",3,"Sx",3,"B2",FALSE
"3143","ESSFmc","ESSFmc/04","Bl",2,"Bl",2,"WHM",FALSE
"3144","ESSFmc","ESSFmc/04","Pli",2,"Pl",2,"WHM",FALSE
"3145","ESSFmc","ESSFmc/04","Sxw",2,"Sx",2,"WHM",FALSE
"3146","ESSFmc","ESSFmc/05","Bl",1,"Bl",1,"WHM",FALSE
"3147","ESSFmc","ESSFmc/05","Pli",3,"Pl",3,"WHM",FALSE
"3148","ESSFmc","ESSFmc/05","Sxw",1,"Sx",1,"WHM",FALSE
"3149","ESSFmc","ESSFmc/06","Bl",1,"Bl",1,"WHM",FALSE
"3150","ESSFmc","ESSFmc/06","Pli",3,"Pl",3,"WHM",FALSE
"3151","ESSFmc","ESSFmc/06","Sxw",1,"Sx",1,"WHM",FALSE
"3152","ESSFmc","ESSFmc/07","Bl",1,"Bl",1,"D6",FALSE
"3153","ESSFmc","ESSFmc/07","Pli",3,"Pl",3,"D6",FALSE
"3154","ESSFmc","ESSFmc/07","Sxw",1,"Sx",1,"D6",FALSE
"3155","ESSFmc","ESSFmc/08","Bl",3,"Bl",3,"WHM",FALSE
"3156","ESSFmc","ESSFmc/08","Sxw",3,"Sx",3,"WHM",FALSE
"3157","ESSFmc","ESSFmc/09","Bl",3,"Bl",3,"WHM",FALSE
"3158","ESSFmc","ESSFmc/09","Sxw",3,"Sx",3,"WHM",FALSE
"3159","ESSFmc","ESSFmc/10","Bl",3,"Bl",3,"WHM",FALSE
"3160","ESSFmc","ESSFmc/10","Sxw",3,"Sx",3,"WHM",FALSE
"3161","ESSFmcp","ESSFmcp/00","Bl",3,"Bl",3,"C4",FALSE
"3162","ESSFmcw","ESSFmcw/101","Bl",2,"Bl",2,"WHM",FALSE
"3163","ESSFmcw","ESSFmcw/101a","Bl",2,"Bl",2,"WHM",FALSE
"3164","ESSFmcw","ESSFmcw/101b","Bl",2,"Bl",2,"WHM",FALSE
"3165","ESSFmcw","ESSFmcw/102","Bl",3,"Bl",3,"WHM",FALSE
"3166","ESSFmcw","ESSFmcw/102","Pa",3,"Pa",3,"WHM",FALSE
"3167","ESSFmcw","ESSFmcw/102","Pli",3,"Pl",3,"WHM",FALSE
"3168","ESSFmcw","ESSFmcw/103","Bl",3,"Bl",3,"WHM",FALSE
"3169","ESSFmcw","ESSFmcw/110","Bl",2,"Bl",2,"WHM",FALSE
"3170","ESSFmcw","ESSFmcw/111","Bl",3,"Bl",3,"WHM",FALSE
"3171","ESSFmcw","ESSFmcw/Ro","X",NA,"X",NA,"",FALSE
"3172","ESSFmh","ESSFmh/101","Act",3,"Ac",3,"C4",FALSE
"3173","ESSFmh","ESSFmh/101","At",3,"At",3,"C4",FALSE
"3174","ESSFmh","ESSFmh/101","Bl",1,"Bl",1,"C4",FALSE
"3175","ESSFmh","ESSFmh/101","Cw",2,"Cw",2,"C4",FALSE
"3176","ESSFmh","ESSFmh/101","Fdi",3,"Fd",3,"C4",FALSE
"3177","ESSFmh","ESSFmh/101","Hw",2,"Hw",2,"C4",FALSE
"3178","ESSFmh","ESSFmh/101","Lw",2,"Lw",2,"C4",FALSE
"3179","ESSFmh","ESSFmh/101","Pli",2,"Pl",2,"C4",FALSE
"3180","ESSFmh","ESSFmh/101","Pw",3,"Pw",3,"C4",FALSE
"3181","ESSFmh","ESSFmh/101","Sxw",1,"Sx",1,"C4",FALSE
"3182","ESSFmh","ESSFmh/102","Bl",2,"Bl",2,"",FALSE
"3183","ESSFmh","ESSFmh/102","Fdi",3,"Fd",3,"WHM",FALSE
"3184","ESSFmh","ESSFmh/102","Lw",3,"Lw",3,"WHM",TRUE
"3185","ESSFmh","ESSFmh/102","Pa",3,"Pa",3,"",FALSE
"3186","ESSFmh","ESSFmh/102","Pli",2,"Pl",2,"WHM",FALSE
"3187","ESSFmh","ESSFmh/102","Sxw",3,"Sx",3,"",FALSE
"3188","ESSFmh","ESSFmh/103","Bl",1,"Bl",1,"B2",FALSE
"3189","ESSFmh","ESSFmh/103","Cw",3,"Cw",3,"B2",FALSE
"3190","ESSFmh","ESSFmh/103","Fdi",1,"Fd",1,"B2",FALSE
"3191","ESSFmh","ESSFmh/103","Hw",3,"Hw",3,"B2",FALSE
"3192","ESSFmh","ESSFmh/103","Lw",2,"Lw",2,"B2",FALSE
"3193","ESSFmh","ESSFmh/103","Pli",1,"Pl",1,"B2",FALSE
"3194","ESSFmh","ESSFmh/103","Pw",3,"Pw",3,"B2",FALSE
"3195","ESSFmh","ESSFmh/103","Sxw",2,"Sx",2,"B2",FALSE
"3196","ESSFmh","ESSFmh/104","Bl",1,"Bl",1,"",FALSE
"3197","ESSFmh","ESSFmh/104","Pli",1,"Pl",1,"",FALSE
"3198","ESSFmh","ESSFmh/104","Sxw",1,"Sx",1,"",FALSE
"3199","ESSFmh","ESSFmh/105","Bl",1,"Bl",1,"",FALSE
"3200","ESSFmh","ESSFmh/105","Cw",2,"Cw",2,"",FALSE
"3201","ESSFmh","ESSFmh/105","Fdi",2,"Fd",2,"",FALSE
"3202","ESSFmh","ESSFmh/105","Lw",2,"Lw",2,"",FALSE
"3203","ESSFmh","ESSFmh/105","Pli",1,"Pl",1,"",FALSE
"3204","ESSFmh","ESSFmh/105","Pw",3,"Pw",3,"",FALSE
"3205","ESSFmh","ESSFmh/105","Sxw",1,"Sx",1,"",FALSE
"3206","ESSFmh","ESSFmh/110","Act",3,"Ac",3,"",FALSE
"3207","ESSFmh","ESSFmh/110","Bl",1,"Bl",1,"",FALSE
"3208","ESSFmh","ESSFmh/110","Cw",2,"Cw",2,"",FALSE
"3209","ESSFmh","ESSFmh/110","Hw",2,"Hw",2,"",FALSE
"3210","ESSFmh","ESSFmh/110","Sxw",1,"Sx",1,"",FALSE
"3211","ESSFmh","ESSFmh/111","Act",3,"Ac",3,"D6",FALSE
"3212","ESSFmh","ESSFmh/111","Bl",1,"Bl",1,"D6",FALSE
"3213","ESSFmh","ESSFmh/111","Cw",2,"Cw",2,"D6",FALSE
"3214","ESSFmh","ESSFmh/111","Hw",2,"Hw",2,"D6",FALSE
"3215","ESSFmh","ESSFmh/111","Sxw",1,"Sx",1,"D6",FALSE
"3216","ESSFmh","ESSFmh/112","Act",3,"Ac",3,"",FALSE
"3217","ESSFmh","ESSFmh/112","Bl",2,"Bl",2,"",FALSE
"3218","ESSFmh","ESSFmh/112","Sxw",1,"Sx",1,"",FALSE
"3219","ESSFmh","ESSFmh/Ro","X",NA,"X",NA,"",FALSE
"3220","ESSFmh","ESSFmh/112.1","Act",3,"Ac",3,"",FALSE
"3221","ESSFmh","ESSFmh/112.1","Bl",2,"Bl",2,"",FALSE
"3222","ESSFmh","ESSFmh/112.1","Sxw",1,"Sx",1,"",FALSE
"3223","ESSFmh","ESSFmh/112.2","Act",3,"Ac",3,"",FALSE
"3224","ESSFmh","ESSFmh/112.2","Bl",2,"Bl",2,"",FALSE
"3225","ESSFmh","ESSFmh/112.2","Sxw",1,"Sx",1,"",FALSE
"3226","ESSFmk","ESSFmk/01","Ba",3,"Ba",3,"C4",FALSE
"3227","ESSFmk","ESSFmk/01","Bl",1,"Bl",1,"C4",FALSE
"3228","ESSFmk","ESSFmk/01","Hm",2,"Hm",2,"C4",FALSE
"3229","ESSFmk","ESSFmk/01","Pli",2,"Pl",2,"C4",FALSE
"3230","ESSFmk","ESSFmk/01","Sxw",1,"Sx",1,"C4",FALSE
"3231","ESSFmk","ESSFmk/02","Bl",3,"Bl",3,"B2",FALSE
"3232","ESSFmk","ESSFmk/02","Hm",3,"Hm",3,"B2",FALSE
"3233","ESSFmk","ESSFmk/02","Pa",3,"Pa",3,"B2",FALSE
"3234","ESSFmk","ESSFmk/02","Pli",3,"Pl",3,"B2",FALSE
"3235","ESSFmk","ESSFmk/02","Sxw",2,"Sx",2,"B2",FALSE
"3236","ESSFmk","ESSFmk/02a","Bl",3,"Bl",3,"B2",FALSE
"3237","ESSFmk","ESSFmk/02a","Hm",3,"Hm",3,"B2",FALSE
"3238","ESSFmk","ESSFmk/02a","Pa",3,"Pa",3,"B2",FALSE
"3239","ESSFmk","ESSFmk/02a","Pli",3,"Pl",3,"B2",FALSE
"3240","ESSFmk","ESSFmk/02a","Sxw",2,"Sx",2,"B2",FALSE
"3241","ESSFmk","ESSFmk/02b","Bl",3,"Bl",3,"B2",FALSE
"3242","ESSFmk","ESSFmk/02b","Hm",3,"Hm",3,"B2",FALSE
"3243","ESSFmk","ESSFmk/02b","Pa",3,"Pa",3,"B2",FALSE
"3244","ESSFmk","ESSFmk/02b","Pli",3,"Pl",3,"B2",FALSE
"3245","ESSFmk","ESSFmk/02b","Sxw",2,"Sx",2,"B2",FALSE
"3246","ESSFmk","ESSFmk/03","Ba",3,"Ba",3,"",FALSE
"3247","ESSFmk","ESSFmk/03","Bl",3,"Bl",3,"",FALSE
"3248","ESSFmk","ESSFmk/03","Hm",3,"Hm",3,"",FALSE
"3249","ESSFmk","ESSFmk/03","Pa",3,"Pa",3,"",FALSE
"3250","ESSFmk","ESSFmk/03","Pli",3,"Pl",3,"",FALSE
"3251","ESSFmk","ESSFmk/03","Sxw",2,"Sx",2,"",FALSE
"3252","ESSFmk","ESSFmk/04","Ba",3,"Ba",3,"",FALSE
"3253","ESSFmk","ESSFmk/04","Bl",2,"Bl",2,"",FALSE
"3254","ESSFmk","ESSFmk/04","Hm",2,"Hm",2,"",FALSE
"3255","ESSFmk","ESSFmk/04","Pli",2,"Pl",2,"",FALSE
"3256","ESSFmk","ESSFmk/04","Sxw",1,"Sx",1,"",FALSE
"3257","ESSFmk","ESSFmk/05","Ba",3,"Ba",3,"D6",FALSE
"3258","ESSFmk","ESSFmk/05","Bl",2,"Bl",2,"D6",FALSE
"3259","ESSFmk","ESSFmk/05","Hm",2,"Hm",2,"D6",FALSE
"3260","ESSFmk","ESSFmk/05","Pli",3,"Pl",3,"D6",FALSE
"3261","ESSFmk","ESSFmk/05","Sxw",1,"Sx",1,"D6",FALSE
"3262","ESSFmk","ESSFmk/06","Ba",3,"Ba",3,"",FALSE
"3263","ESSFmk","ESSFmk/06","Bl",3,"Bl",3,"",FALSE
"3264","ESSFmk","ESSFmk/06","Hm",3,"Hm",3,"",FALSE
"3265","ESSFmk","ESSFmk/06","Sxw",1,"Sx",1,"",FALSE
"3266","ESSFmk","ESSFmk/07","Ba",3,"Ba",3,"",FALSE
"3267","ESSFmk","ESSFmk/07","Bl",3,"Bl",3,"",FALSE
"3268","ESSFmk","ESSFmk/07","Sxw",1,"Sx",1,"",FALSE
"3269","ESSFmkp","ESSFmkp/00","Bl",3,"Bl",3,"C4",FALSE
"3270","ESSFmkp","ESSFmkp/00","Pa",3,"Pa",3,"C4",FALSE
"3271","ESSFmkw","ESSFmkw/101","Bl",2,"Bl",2,"WHM",FALSE
"3272","ESSFmkw","ESSFmkw/101","Hm",3,"Hm",3,"WHM",FALSE
"3273","ESSFmkw","ESSFmkw/102","Bl",3,"Bl",3,"WHM",FALSE
"3274","ESSFmkw","ESSFmkw/102","Hm",3,"Hm",3,"WHM",FALSE
"3275","ESSFmkw","ESSFmkw/102","Pa",3,"Pa",3,"WHM",FALSE
"3276","ESSFmkw","ESSFmkw/103","Bl",3,"Bl",3,"WHM",FALSE
"3277","ESSFmkw","ESSFmkw/103","Hm",3,"Hm",3,"WHM",FALSE
"3278","ESSFmkw","ESSFmkw/104","Bl",2,"Bl",2,"WHM",FALSE
"3279","ESSFmkw","ESSFmkw/104","Hm",2,"Hm",2,"WHM",FALSE
"3280","ESSFmkw","ESSFmkw/110","Bl",2,"Bl",2,"WHM",FALSE
"3281","ESSFmkw","ESSFmkw/110","Hm",3,"Hm",3,"WHM",FALSE
"3282","ESSFmkw","ESSFmkw/111","Bl",3,"Bl",3,"WHM",FALSE
"3283","ESSFmkw","ESSFmkw/Ro","X",NA,"X",NA,"",FALSE
"3284","ESSFmm1","ESSFmm1/01","Bl",1,"Bl",1,"C4",FALSE
"3285","ESSFmm1","ESSFmm1/01","Pli",2,"Pl",2,"C4",FALSE
"3286","ESSFmm1","ESSFmm1/01","Sxw",1,"Sx",1,"C4",FALSE
"3287","ESSFmm1","ESSFmm1/02","Bl",3,"Bl",3,"",FALSE
"3288","ESSFmm1","ESSFmm1/02","Pli",3,"Pl",3,"",FALSE
"3289","ESSFmm1","ESSFmm1/02","Sxw",3,"Sx",3,"",FALSE
"3290","ESSFmm1","ESSFmm1/03","Bl",2,"Bl",2,"B2",FALSE
"3291","ESSFmm1","ESSFmm1/03","Pli",2,"Pl",2,"B2",FALSE
"3292","ESSFmm1","ESSFmm1/03","Sxw",2,"Sx",2,"B2",FALSE
"3293","ESSFmm1","ESSFmm1/04","Bl",2,"Bl",2,"",FALSE
"3294","ESSFmm1","ESSFmm1/04","Pli",2,"Pl",2,"",FALSE
"3295","ESSFmm1","ESSFmm1/04","Sxw",2,"Sx",2,"",FALSE
"3296","ESSFmm1","ESSFmm1/05","Bl",1,"Bl",1,"",FALSE
"3297","ESSFmm1","ESSFmm1/05","Pli",2,"Pl",2,"",FALSE
"3298","ESSFmm1","ESSFmm1/05","Sxw",1,"Sx",1,"",FALSE
"3299","ESSFmm1","ESSFmm1/06","Bl",1,"Bl",1,"D6",FALSE
"3300","ESSFmm1","ESSFmm1/06","Pli",2,"Pl",2,"D6",FALSE
"3301","ESSFmm1","ESSFmm1/06","Sxw",1,"Sx",1,"D6",FALSE
"3302","ESSFmm1","ESSFmm1/07","Bl",3,"Bl",3,"",FALSE
"3303","ESSFmm1","ESSFmm1/07","Pli",3,"Pl",3,"",FALSE
"3304","ESSFmm1","ESSFmm1/07","Sxw",3,"Sx",3,"",FALSE
"3305","ESSFmm1","ESSFmm1/Ro","X",NA,"X",NA,"",FALSE
"3306","ESSFmm2","ESSFmm2/01","Bl",1,"Bl",1,"C4",FALSE
"3307","ESSFmm2","ESSFmm2/01","Pli",2,"Pl",2,"C4",FALSE
"3308","ESSFmm2","ESSFmm2/01","Sxw",1,"Sx",1,"C4",FALSE
"3309","ESSFmm2","ESSFmm2/02","Bl",3,"Bl",3,"",FALSE
"3310","ESSFmm2","ESSFmm2/02","Pli",3,"Pl",3,"",FALSE
"3311","ESSFmm2","ESSFmm2/02","Sxw",2,"Sx",2,"WHM",FALSE
"3312","ESSFmm2","ESSFmm2/03","Bl",2,"Bl",2,"B2",FALSE
"3313","ESSFmm2","ESSFmm2/03","Pli",2,"Pl",2,"B2",FALSE
"3314","ESSFmm2","ESSFmm2/03","Sxw",2,"Sx",2,"B2",FALSE
"3315","ESSFmm2","ESSFmm2/04","Bl",2,"Bl",2,"",FALSE
"3316","ESSFmm2","ESSFmm2/04","Pli",2,"Pl",2,"",FALSE
"3317","ESSFmm2","ESSFmm2/04","Sxw",1,"Sx",1,"",FALSE
"3318","ESSFmm2","ESSFmm2/05","Bl",1,"Bl",1,"D6",FALSE
"3319","ESSFmm2","ESSFmm2/05","Pli",2,"Pl",2,"D6",FALSE
"3320","ESSFmm2","ESSFmm2/05","Sxw",1,"Sx",1,"D6",FALSE
"3321","ESSFmm2","ESSFmm2/06","Bl",1,"Bl",1,"",FALSE
"3322","ESSFmm2","ESSFmm2/06","Pli",2,"Pl",2,"",FALSE
"3323","ESSFmm2","ESSFmm2/06","Sxw",1,"Sx",1,"",FALSE
"3324","ESSFmm2","ESSFmm2/07","Bl",2,"Bl",2,"",FALSE
"3325","ESSFmm2","ESSFmm2/07","Pli",2,"Pl",2,"",FALSE
"3326","ESSFmm2","ESSFmm2/07","Sxw",1,"Sx",1,"",FALSE
"3327","ESSFmm2","ESSFmm2/Ro","X",NA,"X",NA,"",FALSE
"3328","ESSFmm3","ESSFmm3/101","Bl",1,"Bl",1,"C4",FALSE
"3329","ESSFmm3","ESSFmm3/101","Pli",3,"Pl",3,"C4",FALSE
"3330","ESSFmm3","ESSFmm3/101","Sxw",1,"Sx",1,"C4",FALSE
"3331","ESSFmm3","ESSFmm3/102","Bl",3,"Bl",3,"",FALSE
"3332","ESSFmm3","ESSFmm3/102","Fdi",2,"Fd",2,"",FALSE
"3333","ESSFmm3","ESSFmm3/102","Pa",3,"Pa",3,"",FALSE
"3334","ESSFmm3","ESSFmm3/102","Pli",2,"Pl",2,"",FALSE
"3335","ESSFmm3","ESSFmm3/102","Sxw",2,"Sx",2,"",FALSE
"3336","ESSFmm3","ESSFmm3/103","Bl",2,"Bl",2,"B2",FALSE
"3337","ESSFmm3","ESSFmm3/103","Fdi",2,"Fd",2,"B2",FALSE
"3338","ESSFmm3","ESSFmm3/103","Pa",3,"Pa",3,"B2",FALSE
"3339","ESSFmm3","ESSFmm3/103","Pli",2,"Pl",2,"B2",FALSE
"3340","ESSFmm3","ESSFmm3/103","Sxw",1,"Sx",1,"B2",FALSE
"3341","ESSFmm3","ESSFmm3/104","Bl",2,"Bl",2,"",FALSE
"3342","ESSFmm3","ESSFmm3/104","Pa",3,"Pa",3,"",FALSE
"3343","ESSFmm3","ESSFmm3/104","Pli",3,"Pl",3,"",FALSE
"3344","ESSFmm3","ESSFmm3/104","Sxw",1,"Sx",1,"",FALSE
"3345","ESSFmm3","ESSFmm3/110","Bl",2,"Bl",2,"",FALSE
"3346","ESSFmm3","ESSFmm3/110","Sxw",1,"Sx",1,"",FALSE
"3347","ESSFmm3","ESSFmm3/111","Bl",2,"Bl",2,"D6",FALSE
"3348","ESSFmm3","ESSFmm3/111","Sxw",1,"Sx",1,"D6",FALSE
"3349","ESSFmm3","ESSFmm3/112","Bl",2,"Bl",2,"",FALSE
"3350","ESSFmm3","ESSFmm3/112","Sxw",2,"Sx",2,"",FALSE
"3351","ESSFmm3","ESSFmm3/Ro","X",NA,"X",NA,"",FALSE
"3352","ESSFmmp","ESSFmmp/00","Bl",3,"Bl",3,"C4",FALSE
"3353","ESSFmmw","ESSFmmw/01","Bl",2,"Bl",2,"C4",FALSE
"3354","ESSFmmw","ESSFmmw/01","Pli",3,"Pl",3,"C4",FALSE
"3355","ESSFmmw","ESSFmmw/01","Sxw",2,"Sx",2,"C4",FALSE
"3356","ESSFmmw","ESSFmmw/02","Bl",3,"Bl",3,"",FALSE
"3357","ESSFmmw","ESSFmmw/02","Pli",3,"Pl",3,"",FALSE
"3358","ESSFmmw","ESSFmmw/02","Sxw",3,"Sx",3,"",FALSE
"3359","ESSFmmw","ESSFmmw/03","Bl",2,"Bl",2,"B2",FALSE
"3360","ESSFmmw","ESSFmmw/03","Pli",3,"Pl",3,"B2",FALSE
"3361","ESSFmmw","ESSFmmw/03","Sxw",2,"Sx",2,"B2",FALSE
"3362","ESSFmmw","ESSFmmw/04","Bl",2,"Bl",2,"",FALSE
"3363","ESSFmmw","ESSFmmw/04","Pli",3,"Pl",3,"",FALSE
"3364","ESSFmmw","ESSFmmw/04","Sxw",2,"Sx",2,"",FALSE
"3365","ESSFmmw","ESSFmmw/05","Bl",2,"Bl",2,"",FALSE
"3366","ESSFmmw","ESSFmmw/05","Pli",3,"Pl",3,"",FALSE
"3367","ESSFmmw","ESSFmmw/05","Sxw",2,"Sx",2,"",FALSE
"3368","ESSFmmw","ESSFmmw/06","Bl",2,"Bl",2,"D6",FALSE
"3369","ESSFmmw","ESSFmmw/06","Pli",3,"Pl",3,"D6",FALSE
"3370","ESSFmmw","ESSFmmw/06","Sxw",2,"Sx",2,"D6",FALSE
"3371","ESSFmmw","ESSFmmw/07","Bl",2,"Bl",2,"",FALSE
"3372","ESSFmmw","ESSFmmw/07","Pli",3,"Pl",3,"",FALSE
"3373","ESSFmmw","ESSFmmw/07","Sxw",2,"Sx",2,"",FALSE
